Id,SalePrice
1747,232113.6339
1748,231274.6122
1749,161119.3359
1750,148936.4218
1751,251100.7481
1752,105711.4868
1753,146246.5017
1754,217692.2961
1755,174803.7176
1756,128616.44
1757,103932.7088
1758,152401.1541
1759,169204.7505
1760,175002.0166
1761,151096.3205
1762,170158.9746
1763,191009.9941
1764,103660.2591
1765,192172.2101
1766,195084.6183
1767,231529.7926
1768,151713.5725
1769,174458.3011
1770,165869.0937
1771,108639.9617
1772,137928.7546
1773,113960.2927
1774,157598.1631
1775,137549.7769
1776,133524.2261
1777,83892.75264
1778,153644.6584
1779,120713.295
1780,186663.2741
1781,118416.6518
1782,56584.81267
1783,134698.0076
1784,94484.72544
1785,123406.8763
1786,138250.6049
1787,178812.6217
1788,36434.44115
1789,109662.5581
1790,41876.06776
1791,207886.6111
1792,163144.7314
1793,126538.9895
1794,184838.0977
1795,126500.0449
1796,151367.325
1797,152169.0126
1798,103842.3432
1799,88721.60366
1800,117902.5807
1801,100845.2124
1802,140497.8187
1803,162816.8384
1804,144588.3699
1805,134684.4014
1806,139659.5662
1807,166270.6818
1808,123111.0529
1809,138672.1532
1810,148143.0728
1811,73009.82065
1812,105589.4689
1813,109630.9913
1814,81250.92867
1815,30738.82737
1816,105323.7539
1817,118411.8723
1818,170180.2022
1819,132103.782
1820,65888.82813
1821,99023.16579
1822,155495.9118
1823,47216.24131
1824,146996.8284
1825,138007.0382
1826,105236.8698
1827,93533.32849
1828,143065.6105
1829,154626.3048
1830,160100.0787
1831,150886.5615
1832,93400.91041
1833,157613.6552
1834,135168.8684
1835,135571.3463
1836,127739.1445
1837,108350.1116
1838,103147.6082
1839,67038.11283
1840,147528.488
1841,137248.5087
1842,95456.87555
1843,122490.7169
1844,141090.2209
1845,124656.6507
1846,155528.8114
1847,169547.3548
1848,7294.934094
1849,105334.2058
1850,111728.6922
1851,162536.7465
1852,124568.2474
1853,136827.9081
1854,182843.2049
1855,171068.9323
1856,229393.4642
1857,143019.2023
1858,133454.0486
1859,112278.8216
1860,167444.7334
1861,111191.1696
1862,272426.3374
1863,271110.3686
1864,271122.8024
1865,344589.9994
1866,337129.4871
1867,244778.4407
1868,286883.2546
1869,234360.5989
1870,250921.6646
1871,266171.5238
1872,194031.3624
1873,242923.6506
1874,131783.9798
1875,193196.0197
1876,195635.0167
1877,220948.6533
1878,229013.1633
1879,119738.8014
1880,131704.3419
1881,256478.4243
1882,261724.2486
1883,197576.7187
1884,212033.6718
1885,268178.9959
1886,286884.5759
1887,245235.9213
1888,289617.4519
1889,179147.6192
1890,108240.7134
1891,139742.3602
1892,79294.54157
1893,126882.9002
1894,113995.4122
1895,151289.379
1896,120032.7562
1897,116961.7529
1898,120296.7641
1899,167103.0099
1900,154711.8385
1901,158155.6402
1902,132665.6768
1903,212451.7385
1904,134042.9231
1905,187385.8223
1906,117321.366
1907,218370.822
1908,113050.7057
1909,146905.7037
1910,123315.673
1911,201280.0575
1912,287421.8847
1913,170828.1418
1914,53799.61496
1915,284884.3679
1916,18878.95801
1917,259970.5306
1918,145281.7679
1919,188272.2405
1920,164190.9045
1921,358530.4038
1922,322410.7284
1923,229372.1763
1924,228009.0664
1925,225787.9117
1926,359677.541
1927,136549.0733
1928,160182.7138
1929,114855.0045
1930,126756.2155
1931,139505.8462
1932,130593.5573
1933,188300.6945
1934,173196.4055
1935,171756.3361
1936,192217.7869
1937,173349.1498
1938,182682.7568
1939,234391.8992
1940,192890.1185
1941,167332.2625
1942,192444.3552
1943,220671.7203
1944,314086.1156
1945,349558.0013
1946,139705.3832
1947,297636.9685
1948,172993.0456
1949,263286.1662
1950,211765.7357
1951,263013.6524
1952,250445.4332
1953,188923.7221
1954,208233.6346
1955,139611.1438
1956,307837.5116
1957,164062.3479
1958,299704.6578
1959,138497.5639
1960,100277.7125
1961,111866.0794
1962,97459.17371
1963,113930.9224
1964,99560.78021
1965,135057.8297
1966,133944.3477
1967,268486.7366
1968,363999.0354
1969,356581.2582
1970,363474.86
1971,417857.1967
1972,345451.9049
1973,293104.3523
1974,302168.5301
1975,438293.2773
1976,287546.796
1977,343907.2703
1978,318197.6418
1979,304661.1818
1980,196536.4038
1981,316541.6671
1982,219543.9249
1983,209274.2297
1984,181535.8425
1985,250756.2583
1986,232981.2354
1987,213322.936
1988,189490.8757
1989,210542.9606
1990,229358.4623
1991,216116.151
1992,250511.1086
1993,191943.5354
1994,239701.8738
1995,180329.3667
1996,281879.1679
1997,294794.5327
1998,310431.0463
1999,264423.4473
2000,309535.5642
2001,285472.1487
2002,250251.107
2003,266629.427
2004,287441.9078
2005,229746.3089
2006,214888.3773
2007,264686.7438
2008,212966.0837
2009,209965.4483
2010,221189.7375
2011,153403.9095
2012,187821.1699
2013,188581.997
2014,201358.077
2015,223417.9788
2016,202054.7937
2017,212263.671
2018,105934.7875
2019,131374.0324
2020,89804.79729
2021,89338.50815
2022,187610.7296
2023,134303.2821
2024,279602.0035
2025,345135.7214
2026,175955.4846
2027,152298.0461
2028,160487.3451
2029,148632.3695
2030,268609.6487
2031,247245.257
2032,247981.2091
2033,262059.62
2034,175442.5137
2035,217038.8386
2036,214789.9954
2037,216916.9193
2038,307835.4198
2039,215693.3233
2040,338854.6692
2041,313855.0507
2042,205043.9084
2043,176842.7411
2044,182321.3272
2045,212421.2984
2046,132041.7049
2047,134748.2432
2048,145978.7191
2049,123557.2068
2050,167420.0709
2051,107023.7108
2052,120838.1911
2053,142151.9467
2054,78188.23828
2055,156563.2181
2056,148187.1307
2057,105643.5939
2058,226309.2236
2059,130097.9036
2060,186814.6786
2061,189422.2088
2062,113079.6441
2063,115654.4015
2064,131462.7076
2065,127229.3535
2066,184464.0795
2067,99672.50912
2068,129929.1297
2069,77666.46032
2070,95565.30807
2071,81458.6906
2072,153966.7723
2073,129897.6934
2074,182512.1632
2075,155060.2281
2076,122265.5347
2077,138442.4328
2078,104716.3561
2079,145344.232
2080,115395.8142
2081,112274.2447
2082,131364.1837
2083,145992.8645
2084,94906.16622
2085,104949.3892
2086,136217.6758
2087,122390.7878
2088,103218.3717
2089,63478.86586
2090,144226.4566
2091,76445.92001
2092,124749.8827
2093,154710.9581
2094,149560.5425
2095,128427.9413
2096,79335.58938
2097,100132.2629
2098,142260.3993
2099,26857.05913
2100,51195.19805
2101,116645.2083
2102,145873.4814
2103,87161.05592
2104,135848.3369
2105,150355.6294
2106,31372.40983
2107,213940.687
2108,107533.5024
2109,93660.48078
2110,126735.4848
2111,183084.4411
2112,132900.4246
2113,118627.5689
2114,114430.4756
2115,166522.5634
2116,125542.8489
2117,139867.0559
2118,130961.2056
2119,111434.1053
2120,110127.2334
2121,78027.79275
2122,96668.13218
2123,80757.99031
2124,180130.4846
2125,136806.3634
2126,142317.2996
2127,178816.0577
2128,152626.4412
2129,111176.9656
2130,128497.0247
2131,155728.8632
2132,139026.8958
2133,125010.7363
2134,130186.3448
2135,106104.8607
2136,43215.0874
2137,117650.6349
2138,149424.1668
2139,151763.5076
2140,142509.803
2141,168284.0336
2142,122081.0486
2143,137783.6078
2144,96596.03866
2145,136348.2086
2146,187894.2652
2147,132123.3699
2148,160754.7845
2149,154944.1168
2150,226764.8057
2151,126454.664
2152,173929.7253
2153,200865.7913
2154,115900.0152
2155,151511.918
2156,271251.4066
2157,250297.4596
2158,241724.19
2159,236274.819
2160,190972.5795
2161,260799.6235
2162,377724.1675
2163,340149.6177
2164,262529.5188
2165,210351.8622
2166,149191.2706
2167,227065.8728
2168,195147.6099
2169,213031.7009
2170,227148.5639
2171,159022.3198
2172,144674.1774
2173,166012.0702
2174,240577.0523
2175,291430.9082
2176,298256.9488
2177,239748.0114
2178,241446.1417
2179,160373.5502
2180,227716.7971
2181,208800.6118
2182,234603.4161
2183,210206.9994
2184,122724.855
2185,133103.0869
2186,172980.75
2187,156505.8773
2188,167051.7002
2189,301654.3745
2190,82918.00742
2191,80265.16281
2192,75928.47677
2193,125261.5429
2194,101143.4633
2195,103029.3081
2196,104661.581
2197,109873.084
2198,177742.4413
2199,197620.1502
2200,148748.4543
2201,137319.808
2202,205483.3258
2203,124075.9016
2204,151938.8129
2205,100742.6348
2206,147333.5382
2207,206297.6239
2208,235581.2125
2209,189655.5331
2210,122640.3343
2211,110829.1207
2212,109441.9625
2213,109101.7564
2214,112855.0897
2215,94070.11992
2216,150749.2817
2217,8096.425253
2218,82609.88322
2219,65472.59051
2220,50787.80356
2221,285851.574
2222,263644.1349
2223,292201.091
2224,228076.3556
2225,124047.901
2226,177525.9925
2227,233610.7099
2228,279918.9114
2229,250872.4803
2230,134059.5421
2231,219700.7925
2232,183370.8536
2233,201893.3685
2234,258455.462
2235,223625.0242
2236,263254.2826
2237,313566.9788
2238,219307.3741
2239,121780.9406
2240,148792.8952
2241,153326.6161
2242,112476.6545
2243,115312.8635
2244,89010.31188
2245,98331.28836
2246,139183.8294
2247,124193.6738
2248,113921.8
2249,116282.0162
2250,122858.7669
2251,100299.4846
2252,192197.9311
2253,149955.22
2254,173058.6686
2255,192530.2981
2256,192454.3109
2257,193894.1376
2258,166924.0915
2259,170796.2485
2260,160501.6843
2261,199685.7484
2262,219892.59
2263,326704.4059
2264,391561.2934
2265,150392.4
2266,273786.7852
2267,341633.1967
2268,374688.3104
2269,157025.6193
2270,218763.8021
2271,225968.1657
2272,234096.9687
2273,173251.6444
2274,188621.5362
2275,172778.8225
2276,206846.3755
2277,189251.094
2278,149457.7749
2279,111509.3542
2280,98977.79609
2281,173604.0251
2282,184390.3233
2283,115837.8679
2284,116367.6812
2285,135068.6479
2286,112897.628
2287,340631.0516
2288,262556.1325
2289,320216.1488
2290,383956.3788
2291,304611.3204
2292,387831.3947
2293,392827.6039
2294,348617.8081
2295,408951.5792
2296,247110.8172
2297,324219.7172
2298,328231.3892
2299,339899.1286
2300,306984.0891
2301,294936.6053
2302,256070.4906
2303,248938.7791
2304,237891.291
2305,204338.8663
2306,205887.6857
2307,210272.1992
2308,219603.8809
2309,279691.9617
2310,207829.5145
2311,214501.7471
2312,188069.3646
2313,186852.3162
2314,176443.9158
2315,188399.3188
2316,209558.9726
2317,197393.473
2318,189188.1763
2319,192315.0363
2320,191689.7988
2321,263824.3289
2322,212431.5593
2323,208112.3254
2324,207424.2102
2325,222733.3375
2326,190507.1123
2327,216971.3143
2328,234486.9379
2329,186194.1442
2330,178816.5799
2331,323426.438
2332,362112.0068
2333,302624.7564
2334,259665.8327
2335,275919.2116
2336,299868.8472
2337,193196.7818
2338,262871.395
2339,245980.2786
2340,377766.0625
2341,210437.2065
2342,251584.0104
2343,240198.2446
2344,232810.7365
2345,237490.7547
2346,209169.9555
2347,189854.764
2348,246667.2375
2349,173799.8032
2350,290931.9536
2351,257642.3512
2352,266162.1585
2353,260819.4586
2354,131367.6311
2355,158370.9777
2356,170686.9773
2357,206621.4106
2358,204856.8055
2359,116965.8786
2360,110766.1189
2361,138743.831
2362,280356.504
2363,150073.9859
2364,189955.1251
2365,230177.7014
2366,184999.126
2367,205919.4465
2368,188208.9752
2369,193724.2218
2370,155728.005
2371,164229.497
2372,184999.862
2373,269621.9307
2374,294817.9231
2375,247173.3498
2376,305138.077
2377,330680.0899
2378,148632.0972
2379,223238.5486
2380,155913.0485
2381,172536.6838
2382,227790.0383
2383,212693.8122
2384,261448.2397
2385,168169.8193
2386,131577.2642
2387,124584.7083
2388,113883.8112
2389,136478.5927
2390,147164.165
2391,134603.7809
2392,98195.07446
2393,176482.1958
2394,146918.798
2395,206473.2869
2396,151801.1377
2397,223314.983
2398,122831.5769
2399,53500.39352
2400,48409.3424
2401,110581.4541
2402,139540.7931
2403,135051.0692
2404,155747.6322
2405,173184.6987
2406,142939.1333
2407,112831.0696
2408,157825.4803
2409,113129.0968
2410,189116.3975
2411,106451.221
2412,155434.0433
2413,113317.7289
2414,142731.5046
2415,125834.818
2416,132605.2289
2417,127778.5537
2418,119966.0262
2419,95263.55102
2420,107907.772
2421,127961.2894
2422,103039.7857
2423,124707.3806
2424,150322.402
2425,238205.843
2426,135255.8052
2427,138934.3448
2428,185864.7417
2429,106313.8556
2430,132326.1995
2431,93164.74219
2432,134542.856
2433,134780.9389
2434,124548.7236
2435,138443.9906
2436,97034.05322
2437,100542.628
2438,109558.1177
2439,120464.6148
2440,128884.4316
2441,109399.0575
2442,90855.92362
2443,143216.7579
2444,152186.808
2445,89312.46293
2446,132358.7283
2447,214303.9484
2448,139500.2476
2449,124771.1612
2450,151179.5399
2451,125111.1691
2452,200773.9135
2453,83923.32136
2454,104682.7546
2455,118364.4841
2456,125967.2422
2457,112080.9945
2458,129917.3657
2459,110557.2
2460,151047.0905
2461,118865.1894
2462,124297.8399
2463,143294.0914
2464,168116.6385
2465,143475.5135
2466,105997.3393
2467,167581.9374
2468,96272.58725
2469,82470.9281
2470,202569.3884
2471,207688.1938
2472,184473.2599
2473,85456.35788
2474,38996.23495
2475,228131.0052
2476,90001.95357
2477,94957.66065
2478,155566.809
2479,94994.39971
2480,150569.1991
2481,130898.2335
2482,117788.039
2483,99885.80502
2484,126018.3323
2485,124086.1138
2486,137062.4324
2487,198650.8637
2488,179473.3615
2489,159341.2008
2490,146918.018
2491,73782.80799
2492,197766.2683
2493,155251.8556
2494,145486.2005
2495,82142.40128
2496,238256.8745
2497,165562.0353
2498,94342.3907
2499,70078.4934
2500,111080.407
2501,129867.084
2502,143248.7689
2503,85990.81739
2504,155146.1918
2505,225319.7352
2506,267749.5782
2507,281858.4595
2508,267301.4146
2509,239735.3417
2510,236565.4198
2511,193016.4499
2512,226424.3415
2513,251327.2221
2514,287087.3329
2515,131081.4086
2516,170774.2771
2517,121267.3644
2518,138695.2689
2519,245436.7337
2520,222954.7957
2521,201026.0939
2522,239034.389
2523,124200.3958
2524,133178.7736
2525,164227.093
2526,135607.3557
2527,110510.9701
2528,113555.0837
2529,123475.7996
2530,121202.9741
2531,266565.1351
2532,236154.7871
2533,216690.4122
2534,263734.1829
2535,288815.19
2536,248452.8552
2537,264146.3455
2538,191429.283
2539,215817.8033
2540,184573.0012
2541,199383.0322
2542,170306.307
2543,136317.737
2544,112995.0374
2545,139676.1125
2546,136568.1163
2547,170878.3004
2548,149905.0058
2549,143097.6709
2550,627423.0189
2551,150914.4663
2552,120769.746
2553,62869.64911
2554,101233.3353
2555,115032.5007
2556,82840.23401
2557,102298.2958
2558,167938.3361
2559,121490.0018
2560,150516.9911
2561,145318.5937
2562,138389.9153
2563,131311.9228
2564,193972.4002
2565,141037.8465
2566,122896.7853
2567,110491.1853
2568,189219.8957
2569,189280.5119
2570,120107.3871
2571,158044.0637
2572,179947.0249
2573,219683.4059
2574,282814.5285
2575,151543.8588
2576,156358.06
2577,158758.4348
2578,96100.6525
2579,18223.02481
2580,101507.732
2581,120607.7668
2582,163567.5066
2583,272187.8453
2584,187539.2415
2585,205706.5695
2586,233312.0664
2587,198359.6028
2588,134770.559
2589,158000.3078
2590,234689.5863
2591,262550.5622
2592,214401.9568
2593,261807.0635
2594,187374.2637
2595,227019.556
2596,321649.1036
2597,191993.0758
2598,288166.0245
2599,340374.2452
2600,168853.9981
2601,147735.5103
2602,56151.19461
2603,79244.45055
2604,81565.55852
2605,53435.10334
2606,159776.6252
2607,224897.5711
2608,203268.1303
2609,169629.9828
2610,120667.5121
2611,140608.0032
2612,146859.5389
2613,124535.3983
2614,107208.2702
2615,166967.563
2616,165188.3858
2617,198410.8079
2618,256437.4887
2619,217352.9138
2620,181513.0525
2621,169009.0261
2622,178762.0411
2623,240773.0754
2624,300763.5246
2625,252500.7528
2626,175705.5995
2627,152108.0949
2628,382314.2252
2629,411931.4126
2630,323570.6501
2631,392108.899
2632,354740.6561
2633,282157.5045
2634,370174.5652
2635,170009.7579
2636,190654.1136
2637,206515.7366
2638,258094.9894
2639,212175.8486
2640,159767.7086
2641,92453.71641
2642,184491.3572
2643,111340.3056
2644,127686.8171
2645,112623.4475
2646,101492.0666
2647,113429.4414
2648,137222.4597
2649,149774.1815
2650,132206.7697
2651,135982.1085
2652,334922.7147
2653,266116.1648
2654,228583.8277
2655,376340.1017
2656,315061.5749
2657,324387.8556
2658,281778.5387
2659,293208.1367
2660,321375.365
2661,337486.939
2662,355270.9392
2663,280038.3287
2664,273356.7963
2665,311020.5702
2666,270346.0156
2667,189453.6411
2668,196507.1708
2669,192282.1815
2670,288090.202
2671,197728.7427
2672,212829.1275
2673,220632.5593
2674,218461.3123
2675,192566.146
2676,217357.5141
2677,199709.8128
2678,253527.1557
2679,278888.4967
2680,289095.7577
2681,375109.3739
2682,310817.4843
2683,439140.2617
2684,319042.4115
2685,321906.8875
2686,244991.4786
2687,268182.8234
2688,222007.479
2689,210219.4424
2690,351872.4743
2691,191945.2744
2692,150517.1119
2693,212465.5429
2694,145837.6858
2695,213001.1236
2696,200857.8663
2697,175769.6545
2698,223226.8637
2699,179330.4039
2700,160169.3715
2701,159531.5285
2702,116296.2279
2703,140799.9737
2704,145044.0777
2705,99676.55973
2706,100443.6713
2707,130119.8386
2708,110955.8564
2709,116611.8207
2710,117001.3509
2711,276375.8155
2712,361973.3255
2713,169622.4403
2714,146860.2839
2715,177414.9819
2716,146680.8595
2717,188291.2282
2718,214256.1682
2719,135662.9654
2720,201984.7698
2721,131243.6579
2722,192053.4703
2723,178472.5716
2724,125914.0673
2725,118595.1015
2726,137964.7595
2727,159469.4723
2728,190920.8075
2729,137773.9679
2730,140861.0758
2731,132647.2933
2732,122444.7397
2733,165921.9925
2734,157017.6341
2735,134811.7854
2736,137366.3218
2737,103655.4692
2738,122564.6105
2739,149306.9399
2740,144686.4235
2741,135970.7746
2742,179491.7028
2743,161160.8629
2744,161852.7777
2745,153632.8635
2746,118407.2853
2747,186623.8928
2748,115495.7011
2749,132987.1368
2750,122408.5863
2751,121480.0003
2752,228670.9097
2753,152960.6946
2754,208111.1418
2755,137323.2142
2756,75915.70415
2757,64493.49961
2758,67054.60605
2759,157877.7839
2760,113207.6798
2761,149984.2438
2762,136141.3026
2763,197933.172
2764,190667.1725
2765,283872.4241
2766,119465.8057
2767,70620.35487
2768,119546.7322
2769,119727.7308
2770,156535.5036
2771,100359.8244
2772,100692.0454
2773,153985.3349
2774,141467.0168
2775,123826.2111
2776,154249.2917
2777,152317.3798
2778,135834.4381
2779,107303.9736
2780,117087.7313
2781,94596.94601
2782,84946.82696
2783,102592.4355
2784,107454.3962
2785,136099.1902
2786,41973.3142
2787,118163.6327
2788,51805.39857
2789,168719.9303
2790,111818.5488
2791,106497.2121
2792,45079.47495
2793,167295.6761
2794,105666.683
2795,115990.7558
2796,83041.68987
2797,201194.8847
2798,123348.4294
2799,94878.99416
2800,91459.71523
2801,109055.6594
2802,136228.2259
2803,152054.0171
2804,143918.3107
2805,112107.4803
2806,71527.19875
2807,155120.6504
2808,161577.7909
2809,123128.5287
2810,123018.073
2811,180359.5145
2812,168020.0441
2813,140036.8897
2814,142548.1907
2815,79972.05682
2816,239505.4848
2817,167792.9697
2818,135140.7077
2819,203696.976
2820,133745.1158
2821,100637.0729
2822,205756.1276
2823,292543.3781
2824,175746.6354
2825,168512.5451
2826,134483.7125
2827,125612.1548
2828,261919.1914
2829,244174.8715
2830,226988.9398
2831,214270.3803
2832,238290.8173
2833,294972.9143
2834,233058.6418
2835,246616.7169
2836,222883.3875
2837,179066.0414
2838,125508.0831
2839,191215.8525
2840,191115.3335
2841,216335.9643
2842,240223.6861
2843,159065.5508
2844,175645.136
2845,113501.6782
2846,223699.7713
2847,203079.3562
2848,234449.5043
2849,208348.8758
2850,301347.2275
2851,230333.0374
2852,246708.5339
2853,239889.4677
2854,170127.9527
2855,216444.3409
2856,202626.7841
2857,209492.0028
2858,217552.4122
2859,110516.4448
2860,144147.9275
2861,136613.4003
2862,222881.3534
2863,154453.2268
2864,249258.0515
2865,140708.071
2866,162340.595
2867,96042.40442
2868,128667.1266
2869,101285.7707
2870,134490.1877
2871,93411.78493
2872,21137.94531
2873,104097.9766
2874,117264.468
2875,123851.6539
2876,185272.0674
2877,137950.1447
2878,165863.8513
2879,141562.6539
2880,99092.00297
2881,134629.5536
2882,172286.3586
2883,200930.0945
2884,204295.3335
2885,169952.2999
2886,218729.5616
2887,118385.2646
2888,146133.2831
2889,53303.51298
2890,56340.24862
2891,150557.2323
2892,44511.69796
2893,77058.14601
2894,61662.90482
2895,299119.9184
2896,268712.3769
2897,204927.7804
2898,154799.8725
2899,219267.5955
2900,167713.2471
2901,229981.8936
2902,210189.5007
2903,301943.2332
2904,346818.7076
2905,53791.24162
2906,225731.8948
2907,101697.3527
2908,112152.6335
2909,147483.6941
2910,75508.19827
2911,63515.27324
2912,161002.0401
2913,60875.93588
2914,61220.94182
2915,73538.39744
2916,64319.42125
2917,168502.9619
2918,117343.2908
2919,246002.7807
